industry,skills,title
Management Consulting,Market Research,"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Management Consulting,Logistics Management,"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Management Consulting,Procurement,"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Management Consulting,Customer Relationship Management (CRM),"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Management Consulting,Management Consulting,"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Management Consulting,Supply Chain Management,"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Management Consulting,SAP Products,"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Management Consulting,Bachelor's Degree,"  Data Analyst (Supply Chain/Tableau/Alteryx) - May Reside Anywhere in the US - Up to 100% Travel Required

"
Internet,Data Analysis,"  Director of Data Science - Consumer Goods

"
Internet,Data Science,"  Director of Data Science - Consumer Goods

"
Internet,Statistics,"  Director of Data Science - Consumer Goods

"
Internet,Fast-Moving Consumer Goods (FMCG),"  Director of Data Science - Consumer Goods

"
Internet,Sales,"  Director of Data Science - Consumer Goods

"
Internet,Operations Research,"  Director of Data Science - Consumer Goods

"
Internet,Leadership,"  Director of Data Science - Consumer Goods

"
Internet,Marketing,"  Director of Data Science - Consumer Goods

"
Internet,Supply Chain Management,"  Director of Data Science - Consumer Goods

"
Internet,Consumer Goods,"  Director of Data Science - Consumer Goods

"
Internet,Bachelor's Degree,"  Director of Data Science - Consumer Goods

"
Hospitality,Python (Programming Language),"  Big Data Engineer

"
Hospitality,Software Development Life Cycle (SDLC),"  Big Data Engineer

"
Hospitality,Requirements Analysis,"  Big Data Engineer

"
Hospitality,Shell Scripting,"  Big Data Engineer

"
Hospitality,Apache Spark,"  Big Data Engineer

"
Hospitality,Agile Methodologies,"  Big Data Engineer

"
Hospitality,Software Development,"  Big Data Engineer

"
Hospitality,Big Data,"  Big Data Engineer

"
Hospitality,MySQL,"  Big Data Engineer

"
Hospitality,Testing,"  Big Data Engineer

"
Hospitality,Bachelor's Degree,"  Big Data Engineer

"
Consumer Services,Python (Programming Language),"  Sr. Big Data Developer

"
Consumer Services,Tableau,"  Sr. Big Data Developer

"
Consumer Services,Hadoop,"  Sr. Big Data Developer

"
Consumer Services,Big Data,"  Sr. Big Data Developer

"
Consumer Services,Apache Pig,"  Sr. Big Data Developer

"
Consumer Services,Master's Degree,"  Sr. Big Data Developer

"
Information Technology and Services,Cloud Computing,"  Big Data Engineer

"
Information Technology and Services,Enterprise Software,"  Big Data Engineer

"
Information Technology and Services,Apache Spark,"  Big Data Engineer

"
Information Technology and Services,Communication,"  Big Data Engineer

"
Information Technology and Services,Hadoop,"  Big Data Engineer

"
Information Technology and Services,Docker Products,"  Big Data Engineer

"
Information Technology and Services,Big Data,"  Big Data Engineer

"
Information Technology and Services,Leadership,"  Big Data Engineer

"
Information Technology and Services,Consulting,"  Big Data Engineer

"
Information Technology and Services,Amazon Web Services (AWS),"  Big Data Engineer

"
Information Technology and Services,Bachelor's Degree,"  Big Data Engineer

"
Marketing and Advertising,Python (Programming Language),"  Senior Software Engineer in Data Science

"
Marketing and Advertising,SQL,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Statistics,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Java,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Apache Spark,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Hadoop,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Machine Learning,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Parallel Computing,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Software Development,"  Senior Software Engineer in Data Science

"
Marketing and Advertising,Amazon Web Services (AWS),"  Senior Software Engineer in Data Science

"
Internet,Prediction,"  Sr/Lead Data Scientist

"
Internet,Research,"  Sr/Lead Data Scientist

"
Internet,Travel,"  Sr/Lead Data Scientist

"
Internet,Scientists,"  Sr/Lead Data Scientist

"
Internet,Airlines,"  Sr/Lead Data Scientist

"
Internet,Start-ups,"  Sr/Lead Data Scientist

"
Internet,Leadership,"  Sr/Lead Data Scientist

"
Internet,Economics,"  Sr/Lead Data Scientist

"
Internet,Pricing Strategy,"  Sr/Lead Data Scientist

"
Internet,Algorithms,"  Sr/Lead Data Scientist

"
Banking,Python (Programming Language),"  Senior Data Analyst

"
Banking,SQL,"  Senior Data Analyst

"
Banking,Microsoft Excel,"  Senior Data Analyst

"
Banking,Data Analysis,"  Senior Data Analyst

"
Banking,SQL Server Management Studio,"  Senior Data Analyst

"
Banking,Communication,"  Senior Data Analyst

"
Banking,Problem Solving,"  Senior Data Analyst

"
Banking,Transact-SQL (T-SQL),"  Senior Data Analyst

"
Banking,"Extract, Transform, Load (ETL)","  Senior Data Analyst

"
Banking,Troubleshooting,"  Senior Data Analyst

"
Banking,Master's Degree,"  Senior Data Analyst

"
Electrical/Electronic Manufacturing,Analytical Skills,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Data Analysis,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Statistics,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Report Writing,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Communication,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,SPSS,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Minitab,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Economics,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Database Design,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Data Warehousing,"  Sr. Data Analyst Consultant

"
Electrical/Electronic Manufacturing,Bachelor's Degree,"  Sr. Data Analyst Consultant

"
Information Technology and Services,Python (Programming Language),"  Data Analyst

"
Information Technology and Services,SQL,"  Data Analyst

"
Information Technology and Services,Data Analysis,"  Data Analyst

"
Information Technology and Services,Analytics,"  Data Analyst

"
Information Technology and Services,Statistics,"  Data Analyst

"
Information Technology and Services,Sales,"  Data Analyst

"
Information Technology and Services,Advertising,"  Data Analyst

"
Information Technology and Services,Targeted Advertising,"  Data Analyst

"
Information Technology and Services,Quantitative Analytics,"  Data Analyst

"
Information Technology and Services,Product Engineering,"  Data Analyst

"
Information Technology and Services,Bachelor's Degree,"  Data Analyst

"
Computer Software,Python (Programming Language),"  Senior Data Scientist, Research

"
Computer Software,Data Science,"  Senior Data Scientist, Research

"
Computer Software,Analytics,"  Senior Data Scientist, Research

"
Computer Software,Statistics,"  Senior Data Scientist, Research

"
Computer Software,Research,"  Senior Data Scientist, Research

"
Computer Software,Slack,"  Senior Data Scientist, Research

"
Computer Software,Growth Strategies,"  Senior Data Scientist, Research

"
Computer Software,Quantitative Research,"  Senior Data Scientist, Research

"
Computer Software,SPSS,"  Senior Data Scientist, Research

"
Computer Software,Business Strategy,"  Senior Data Scientist, Research

"
Information Technology and Services,Python (Programming Language),"  Cloudera-Big Data Engineer

"
Information Technology and Services,Healthcare,"  Cloudera-Big Data Engineer

"
Information Technology and Services,Data Engineering,"  Cloudera-Big Data Engineer

"
Information Technology and Services,Lake,"  Cloudera-Big Data Engineer

"
Information Technology and Services,Party Planning,"  Cloudera-Big Data Engineer

"
Information Technology and Services,Solr,"  Cloudera-Big Data Engineer

"
Information Technology and Services,Apache Spark,"  Cloudera-Big Data Engineer

"
Information Technology and Services,XML,"  Cloudera-Big Data Engineer

"
Information Technology and Services,HL7 Standards,"  Cloudera-Big Data Engineer

"
Information Technology and Services,Data Warehousing,"  Cloudera-Big Data Engineer

"
Computer Software,Management,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Analytics,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Statistics,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Engineers,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Enterprise Software,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Pre-sales,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Machine Learning,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Big Data,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Algorithms,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,SAP FICO,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Master's Degree,"  Senior Data Scientist/Analytics Engineer (Machine Learning/Big Data)

"
Computer Software,Python (Programming Language),"  Data Scientist

"
Computer Software,SQL,"  Data Scientist

"
Computer Software,Product Management,"  Data Scientist

"
Computer Software,Statistics,"  Data Scientist

"
Computer Software,Translation,"  Data Scientist

"
Computer Software,Artificial Intelligence (AI),"  Data Scientist

"
Computer Software,Communication,"  Data Scientist

"
Computer Software,Machine Learning,"  Data Scientist

"
Computer Software,Programming,"  Data Scientist

"
Computer Software,Algorithms,"  Data Scientist

"
Computer Software,Master's Degree,"  Data Scientist

"
Hospital & Health Care,Bachelor's Degree,"  Big Data Developer

"
Online Media,Data Analysis,"  Data Scientist

"
Online Media,Business Insights,"  Data Scientist

"
Online Media,Data Science,"  Data Scientist

"
Online Media,Analytics,"  Data Scientist

"
Online Media,Matlab,"  Data Scientist

"
Online Media,Consumer Insight,"  Data Scientist

"
Online Media,Software,"  Data Scientist

"
Online Media,Media Research,"  Data Scientist

"
Online Media,Leadership,"  Data Scientist

"
Online Media,Software Project Management,"  Data Scientist

"
Online Media,Master's Degree,"  Data Scientist

"
Computer Networking,Data Analysis,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Data Science,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Scrum,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Cloud Computing,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Enterprise Software,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Consulting,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Algorithms,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Amazon Web Services (AWS),"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Business Intelligence,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Computer Networking,Project Delivery,"  Data Scientist-Junior to Senior Level-Customer Focused Role-

"
Internet,Python (Programming Language),"  Data Scientist

"
Internet,Computer Science,"  Data Scientist

"
Internet,Data Mining,"  Data Scientist

"
Internet,Data Engineering,"  Data Scientist

"
Internet,Machine Learning,"  Data Scientist

"
Internet,Data Modeling,"  Data Scientist

"
Internet,Algorithms,"  Data Scientist

"
Mechanical or Industrial Engineering,Python (Programming Language),"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Data Analysis,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Data Science,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Statistics,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Employee Benefits Design,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Translation,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Communication,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Forecasting,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Algorithms,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Retirement Planning,"  Data Analyst/DataScientist - Raleigh, NC

"
Mechanical or Industrial Engineering,Bachelor's Degree,"  Data Analyst/DataScientist - Raleigh, NC

"
Information Technology and Services,Python (Programming Language),"  Data Scientist

"
Information Technology and Services,Data Science,"  Data Scientist

"
Information Technology and Services,R,"  Data Scientist

"
Information Technology and Services,Statistics,"  Data Scientist

"
Information Technology and Services,Deep Learning,"  Data Scientist

"
Information Technology and Services,Machine Learning,"  Data Scientist

"
Information Technology and Services,Data Modeling,"  Data Scientist

"
Information Technology and Services,Project Management,"  Data Scientist

"
Information Technology and Services,Algorithms,"  Data Scientist

"
Information Technology and Services,Master's Degree,"  Data Scientist

"
Computer & Network Security,SQL,"  Jr. Data Analyst

"
Computer & Network Security,Microsoft Excel,"  Jr. Data Analyst

"
Computer & Network Security,Data Analysis,"  Jr. Data Analyst

"
Computer & Network Security,Statistics,"  Jr. Data Analyst

"
Computer & Network Security,PostgreSQL,"  Jr. Data Analyst

"
Computer & Network Security,PHP,"  Jr. Data Analyst

"
Computer & Network Security,Programming,"  Jr. Data Analyst

"
Computer & Network Security,Finance,"  Jr. Data Analyst

"
Computer & Network Security,Databases,"  Jr. Data Analyst

"
Computer & Network Security,Information Security,"  Jr. Data Analyst

"
Defense & Space,Python (Programming Language),"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Data Analysis,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Data Science,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Statistics,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Software Development Life Cycle (SDLC),"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Matlab,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Physics,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,C++,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Communication,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Machine Learning,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Defense & Space,Master's Degree,"  [TS/SCI] Data Scientist / Machine Learning Expert

"
Computer Software,Python (Programming Language),"  Senior Machine Learning / Data Scientist

"
Computer Software,User Experience (UX),"  Senior Machine Learning / Data Scientist

"
Computer Software,Apache Spark,"  Senior Machine Learning / Data Scientist

"
Computer Software,Hadoop,"  Senior Machine Learning / Data Scientist

"
Computer Software,Machine Learning,"  Senior Machine Learning / Data Scientist

"
Computer Software,Start-ups,"  Senior Machine Learning / Data Scientist

"
Computer Software,Big Data,"  Senior Machine Learning / Data Scientist

"
Computer Software,Natural Language Processing (NLP),"  Senior Machine Learning / Data Scientist

"
Computer Software,Algorithms,"  Senior Machine Learning / Data Scientist

"
Computer Software,Amazon Web Services (AWS),"  Senior Machine Learning / Data Scientist

"
Computer Software,Master's Degree,"  Senior Machine Learning / Data Scientist

"
Financial Services,Python (Programming Language),"  Sr. Data Scientist

"
Financial Services,SQL,"  Sr. Data Scientist

"
Financial Services,Data Science,"  Sr. Data Scientist

"
Financial Services,R,"  Sr. Data Scientist

"
Financial Services,Analytics,"  Sr. Data Scientist

"
Financial Services,Statistics,"  Sr. Data Scientist

"
Financial Services,Streams,"  Sr. Data Scientist

"
Financial Services,Machine Learning,"  Sr. Data Scientist

"
Financial Services,Financial Markets,"  Sr. Data Scientist

"
Financial Services,Microsoft Access,"  Sr. Data Scientist

"
Financial Services,Master's Degree,"  Sr. Data Scientist

"
Venture Capital & Private Equity,R,"  Biological Data Scientist / Statistician

"
Venture Capital & Private Equity,Statistics,"  Biological Data Scientist / Statistician

"
Venture Capital & Private Equity,Bioinformatics,"  Biological Data Scientist / Statistician

"
Venture Capital & Private Equity,Genetics,"  Biological Data Scientist / Statistician

"
Venture Capital & Private Equity,Doctor of Philosophy,"  Biological Data Scientist / Statistician

"
Computer Software,Python (Programming Language),"  Lead Data Scientist

"
Computer Software,R,"  Lead Data Scientist

"
Computer Software,Analytics,"  Lead Data Scientist

"
Computer Software,Business Process,"  Lead Data Scientist

"
Computer Software,Scrum,"  Lead Data Scientist

"
Computer Software,PostgreSQL,"  Lead Data Scientist

"
Computer Software,Machine Learning,"  Lead Data Scientist

"
Computer Software,Databases,"  Lead Data Scientist

"
Computer Software,Consulting,"  Lead Data Scientist

"
Computer Software,Amazon Web Services (AWS),"  Lead Data Scientist

"
Computer Software,Master's Degree,"  Lead Data Scientist

"
Industrial Automation,Analytical Skills,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Data Science,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Analytics,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Business,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Statistics,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Manufacturing,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Matlab,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,SPSS,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Americans with Disabilities Act,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Supply Chain Management,"  Data Scientist (for $2B global manufacturer)

"
Industrial Automation,Master's Degree,"  Data Scientist (for $2B global manufacturer)

"
Market Research,Python (Programming Language),"  Data Scientist

"
Market Research,Data Mining,"  Data Scientist

"
Market Research,Data Science,"  Data Scientist

"
Market Research,Analytics,"  Data Scientist

"
Market Research,Market Research,"  Data Scientist

"
Market Research,Advertising,"  Data Scientist

"
Market Research,Machine Learning,"  Data Scientist

"
Computer Software,SQL,"  Data Analyst

"
Computer Software,Microsoft Excel,"  Data Analyst

"
Computer Software,Management,"  Data Analyst

"
Computer Software,Data Analysis,"  Data Analyst

"
Computer Software,Dashboard,"  Data Analyst

"
Computer Software,Microsoft Office,"  Data Analyst

"
Computer Software,Import,"  Data Analyst

"
Computer Software,Lean Six Sigma,"  Data Analyst

"
Computer Software,Report Writing,"  Data Analyst

"
Computer Software,Databases,"  Data Analyst

"
Computer Software,Bachelor's Degree,"  Data Analyst

"
Human Resources,Management,"  Data Scientist

"
Human Resources,Business,"  Data Scientist

"
Human Resources,Mathematics,"  Data Scientist

"
Human Resources,Statistics,"  Data Scientist

"
Human Resources,Communication,"  Data Scientist

"
Human Resources,Analyze Information,"  Data Scientist

"
Human Resources,Operations Research,"  Data Scientist

"
Human Resources,Econometrics,"  Data Scientist

"
Human Resources,Problem Solving,"  Data Scientist

"
Human Resources,Economics,"  Data Scientist

"
Human Resources,Master's Degree,"  Data Scientist

"
Music,Python (Programming Language),"  Sr. Data Analyst, Data Analytics & Audience Science

"
Music,SQL,"  Sr. Data Analyst, Data Analytics & Audience Science

"
Music,Data Visualization,"  Sr. Data Analyst, Data Analytics & Audience Science

"
Music,Data Analysis,"  Sr. Data Analyst, Data Analytics & Audience Science

"
Music,Data Analytics,"  Sr. Data Analyst, Data Analytics & Audience Science

"
Music,Statistical Modeling,"  Sr. Data Analyst, Data Analytics & Audience Science

"
Music,Predictive Analytics,"  Sr. Data Analyst, Data Analytics & Audience Science

"
Music,Bachelor's Degree,"  Sr. Data Analyst, Data Analytics & Audience Science

"
Financial Services,Analytical Skills,"  CCAR Business Data Analyst

"
Financial Services,Financial Services,"  CCAR Business Data Analyst

"
Financial Services,CCAR,"  CCAR Business Data Analyst

"
Financial Services,Banking,"  CCAR Business Data Analyst

"
Financial Services,International Marketing,"  CCAR Business Data Analyst

"
Financial Services,Communication,"  CCAR Business Data Analyst

"
Financial Services,Business Analysis,"  CCAR Business Data Analyst

"
Financial Services,Strategy,"  CCAR Business Data Analyst

"
Financial Services,Databases,"  CCAR Business Data Analyst

"
Financial Services,Consulting,"  CCAR Business Data Analyst

"
Financial Services,Bachelor's Degree,"  CCAR Business Data Analyst

"
Marketing and Advertising,Python (Programming Language),"  Lead Data Scientist

"
Marketing and Advertising,Data Science,"  Lead Data Scientist

"
Marketing and Advertising,Prediction,"  Lead Data Scientist

"
Marketing and Advertising,Apache Spark,"  Lead Data Scientist

"
Marketing and Advertising,Engineering,"  Lead Data Scientist

"
Marketing and Advertising,NumPy,"  Lead Data Scientist

"
Marketing and Advertising,Pandas (Software),"  Lead Data Scientist

"
Marketing and Advertising,Machine Learning,"  Lead Data Scientist

"
Marketing and Advertising,Leadership,"  Lead Data Scientist

"
Marketing and Advertising,Conceptual Modeling,"  Lead Data Scientist

"
Marketing and Advertising,Bachelor's Degree,"  Lead Data Scientist

"
Defense & Space,R,"  Data Scientist/Data Engineer

"
Defense & Space,NoSQL,"  Data Scientist/Data Engineer

"
Defense & Space,SIGINT,"  Data Scientist/Data Engineer

"
Defense & Space,Integrated Development Environments,"  Data Scientist/Data Engineer

"
Defense & Space,Machine Learning,"  Data Scientist/Data Engineer

"
Defense & Space,Logstash,"  Data Scientist/Data Engineer

"
Defense & Space,Software Development,"  Data Scientist/Data Engineer

"
Defense & Space,Scala,"  Data Scientist/Data Engineer

"
Defense & Space,Apache NiFi,"  Data Scientist/Data Engineer

"
Defense & Space,Kibana,"  Data Scientist/Data Engineer

"
Defense & Space,Master's Degree,"  Data Scientist/Data Engineer

"
Food & Beverages,Python (Programming Language),"  VP, Data Science

"
Food & Beverages,SQL,"  VP, Data Science

"
Food & Beverages,Tableau,"  VP, Data Science

"
Food & Beverages,Management,"  VP, Data Science

"
Food & Beverages,Data Science,"  VP, Data Science

"
Food & Beverages,Analytics,"  VP, Data Science

"
Food & Beverages,Consumer Products,"  VP, Data Science

"
Food & Beverages,Forecasting,"  VP, Data Science

"
Food & Beverages,Leadership,"  VP, Data Science

"
Food & Beverages,Modeling,"  VP, Data Science

"
Computer Software,SQL,"  Business Data Analyst

"
Computer Software,Data Analysis,"  Business Data Analyst

"
Computer Software,Hive,"  Business Data Analyst

"
Computer Software,Data Segmentation,"  Business Data Analyst

"
Computer Software,HDF5,"  Business Data Analyst

"
Computer Software,MapReduce,"  Business Data Analyst

"
Computer Software,Customer Retention,"  Business Data Analyst

"
Computer Software,Databases,"  Business Data Analyst

"
Computer Software,Digital Marketing,"  Business Data Analyst

"
Computer Software,Marketing Analytics,"  Business Data Analyst

"
Hospital & Health Care,Data Visualization,"  Data Analyst (Healthcare)

"
Hospital & Health Care,SQL,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Tableau,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Data Analysis,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Healthcare,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Microsoft SQL Server,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Healthcare Analytics,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Microsoft Power BI,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Business Intelligence,"  Data Analyst (Healthcare)

"
Hospital & Health Care,Bachelor's Degree,"  Data Analyst (Healthcare)

"
Higher Education,Management,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Data-driven Decision Making,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Program Direction,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Strategic Planning,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Business Strategy,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Forecasting,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Leadership,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Program Management,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Education,"  Program Director, Online Data Science Bootcamp

"
Higher Education,Business Modeling,"  Program Director, Online Data Science Bootcamp

"
Insurance,SQL,"  Vice President of Data Science

"
Insurance,Data Science,"  Vice President of Data Science

"
Insurance,Analytics,"  Vice President of Data Science

"
Insurance,Business,"  Vice President of Data Science

"
Insurance,Statistics,"  Vice President of Data Science

"
Insurance,Insurance,"  Vice President of Data Science

"
Insurance,Coaching,"  Vice President of Data Science

"
Insurance,Agile Methodologies,"  Vice President of Data Science

"
Insurance,Leadership,"  Vice President of Data Science

"
Insurance,Master's Degree,"  Vice President of Data Science

"
Financial Services,SQL,"  Senior Data Scientist

"
Financial Services,Management,"  Senior Data Scientist

"
Financial Services,Data Mining,"  Senior Data Scientist

"
Financial Services,Data Science,"  Senior Data Scientist

"
Financial Services,Statistics,"  Senior Data Scientist

"
Financial Services,Apache Spark,"  Senior Data Scientist

"
Financial Services,Communication,"  Senior Data Scientist

"
Financial Services,Regression Testing,"  Senior Data Scientist

"
Financial Services,Machine Learning,"  Senior Data Scientist

"
Financial Services,Algorithms,"  Senior Data Scientist

"
Information Technology and Services,Science,"  Data Scientist - Marketing

"
Information Technology and Services,Data Science,"  Data Scientist - Marketing

"
Information Technology and Services,Statistics,"  Data Scientist - Marketing

"
Information Technology and Services,Apache Spark,"  Data Scientist - Marketing

"
Information Technology and Services,Machine Learning,"  Data Scientist - Marketing

"
Information Technology and Services,Logistic Regression,"  Data Scientist - Marketing

"
Information Technology and Services,Marketing,"  Data Scientist - Marketing

"
Information Technology and Services,Master's Degree,"  Data Scientist - Marketing

"
Insurance,Python (Programming Language),"  Data Scientist

"
Insurance,Data Analysis,"  Data Scientist

"
Insurance,R,"  Data Scientist

"
Insurance,Predictive Modeling,"  Data Scientist

"
Insurance,Doctor of Philosophy,"  Data Scientist

"
Information Technology and Services,Science,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Neuro-Linguistic Programming (NLP),"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Statistics,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Research,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Hive,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Enterprise Software,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Deep Learning,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Machine Learning,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Leadership,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Apache Pig,"  Principal Data Scientist - Deep Learning

"
Information Technology and Services,Doctor of Philosophy,"  Principal Data Scientist - Deep Learning

"
Nonprofit Organization Management,Python (Programming Language),"  Data Analyst

"
Nonprofit Organization Management,SQL,"  Data Analyst

"
Nonprofit Organization Management,Data Analysis,"  Data Analyst

"
Nonprofit Organization Management,Data Science,"  Data Analyst

"
Nonprofit Organization Management,Analytics,"  Data Analyst

"
Nonprofit Organization Management,Sourcing,"  Data Analyst

"
Nonprofit Organization Management,Politics,"  Data Analyst

"
Nonprofit Organization Management,Communication,"  Data Analyst

"
Nonprofit Organization Management,Business Analysis,"  Data Analyst

"
Nonprofit Organization Management,"Extract, Transform, Load (ETL)","  Data Analyst

"
Internet,Python (Programming Language),"  Full Stack Data Scientist

"
Internet,SQL,"  Full Stack Data Scientist

"
Internet,Tableau,"  Full Stack Data Scientist

"
Internet,R,"  Full Stack Data Scientist

"
Internet,Google BigQuery,"  Full Stack Data Scientist

"
Internet,Hadoop,"  Full Stack Data Scientist

"
Internet,"Extract, Transform, Load (ETL)","  Full Stack Data Scientist

"
Internet,Amazon Redshift,"  Full Stack Data Scientist

"
Internet,MySQL,"  Full Stack Data Scientist

"
Internet,Business Intelligence,"  Full Stack Data Scientist

"
Internet,Master's Degree,"  Full Stack Data Scientist

"
Information Technology and Services,Doctor of Philosophy,"  Director of Data Science (Technology Startup)

"
Information Technology and Services,Python (Programming Language),"  Data Engineer - Big Data

"
Information Technology and Services,Data Engineering,"  Data Engineer - Big Data

"
Information Technology and Services,Market Data,"  Data Engineer - Big Data

"
Information Technology and Services,Pipelines,"  Data Engineer - Big Data

"
